-4.848853939479839670e-01,-3.414005123902709160e-01,-1.442740143160111121e-01,-6.784595377188207266e-02,-3.398748696525451946e-02,-1.726270671638087048e-02,-8.996176242084517188e-03,-5.741197739683949475e-03,-5.861380068227732727e-03,-8.423819971095683826e-03,-1.279282511726046248e-02,-1.845944224401951245e-02,-2.495908962628448288e-02,-3.182563231238696305e-02,-3.856228587232738564e-02,-4.462143379020652723e-02,-4.938990913036982872e-02,-5.217796280094619960e-02,-5.221042488086351241e-02,-4.861779367210640468e-02,-4.042280891746326266e-02,-2.651327294988942151e-02,-5.581656360789449475e-03,2.401128421501994709e-02,6.454993772030885590e-02,1.197197434109128766e-01,1.965817048237709086e-01,3.109306880293692954e-01,4.982131249292159891e-01,8.233057300791550848e-01,1.030427408746442453e+00
-3.714042065759083355e-01,-2.793506496125922611e-01,-1.446146520581382822e-01,-8.013422763445474106e-02,-4.633697619866839618e-02,-2.763619559752043472e-02,-1.747250195818023794e-02,-1.272702255109096903e-02,-1.172197580971306823e-02,-1.343221768211602142e-02,-1.714348013202633345e-02,-2.228910423623484127e-02,-2.836343607492063795e-02,-3.487077515936460453e-02,-4.129234043343685268e-02,-4.706341215337223743e-02,-5.155691434280511992e-02,-5.407140321143004413e-02,-5.382184331328337262e-02,-4.993094693509714938e-02,-4.141691673396743351e-02,-2.716913617539188849e-02,-5.894411249410170042e-03,2.400288994884391264e-02,6.468753550706171640e-02,1.194967800587381779e-01,1.943595444339117073e-01,3.011772744964884563e-01,4.630373792369447128e-01,7.076408318570973632e-01,8.537915556541773032e-01
-2.045453577959064628e-01,-1.794247337446439050e-01,-1.308639245818483954e-01,-9.030564096484194891e-02,-6.162592318339406294e-02,-4.266520569494198362e-02,-3.091249047999183180e-02,-2.445864871739717589e-02,-2.195148525382847882e-02,-2.241738033601436281e-02,-2.511570154627005766e-02,-2.943806589608069166e-02,-3.484006009440966667e-02,-4.079405446744498176e-02,-4.675571138522348347e-02,-5.213977808144674292e-02,-5.630258408379786028e-02,-5.852965692297268374e-02,-5.802722844747307263e-02,-5.391610467792975342e-02,-4.522515603174769028e-02,-3.087893732757406029e-02,-9.668578654217607760e-03,1.981475834509038858e-02,5.932099711667890296e-02,1.112135513751097982e-01,1.789127694626434506e-01,2.672478790780861146e-01,3.800026842642109104e-01,5.021446632806794153e-01,5.615554340885993145e-01
-1.257595306804092372e-01,-1.204859973900060943e-01,-1.042575037014691619e-01,-8.262437859162305442e-02,-6.332882552478059923e-02,-4.848388485637940282e-02,-3.823738821388631554e-02,-3.208059745366039633e-02,-2.934789718158979654e-02,-2.939209304164936212e-02,-3.162590949216849412e-02,-3.551296031625602451e-02,-4.054305023912881112e-02,-4.620545794720349458e-02,-5.196509856071687694e-02,-5.724307393099094948e-02,-6.140193982323098598e-02,-6.373571268165374726e-02,-6.346461685213171389e-02,-5.973452441095961074e-02,-5.162070834783723250e-02,-3.813464928681406518e-02,-1.823105512904420189e-02,9.189273831264381520e-03,4.528157419294138314e-02,9.123509534096702067e-02,1.480631422166802935e-01,2.155378713083306585e-01,2.883040471012103256e-01,3.480760116679489369e-01,3.713198342733432522e-01
-8.721227225080546708e-02,-8.730007757759650211e-02,-8.260144612212447224e-02,-7.161124275432428909e-02,-5.960763623691289759e-02,-4.920356597650075298e-02,-4.143925243195530073e-02,-3.654262789066763800e-02,-3.435148763725043991e-02,-3.453514070784388656e-02,-3.669884990271291003e-02,-4.042342607298977236e-02,-4.527207394444178468e-02,-5.078268492718232552e-02,-5.645521744541401321e-02,-6.173907250627895527e-02,-6.602299910598588562e-02,-6.862904621643499403e-02,-6.881181313048886916e-02,-6.576438642306563220e-02,-5.863265668125233754e-02,-4.654004822571394112e-02,-2.862534153970507436e-02,-4.099271798594509783e-03,2.766065666954296148e-02,6.690659754325399555e-02,1.129875376157843392e-01,1.629958818333352433e-01,2.093520191634443139e-01,2.386809159654922352e-01,2.470750022395266365e-01
-6.635960035928684109e-02,-6.757739195216723449e-02,-6.686590303368629418e-02,-6.149199537672674770e-02,-5.437162125254313416e-02,-4.755839818761131016e-02,-4.219814660991770550e-02,-3.879323507843909780e-02,-3.745095307844911042e-02,-3.805557934665734776e-02,-4.037023321660131170e-02,-4.408840863232621476e-02,-4.885429283164197806e-02,-5.426604226875726689e-02,-5.987124731083742768e-02,-6.516020762484811546e-02,-6.956044477689608818e-02,-7.243479285883749896e-02,-7.308511681393083104e-02,-7.076396794609431107e-02,-6.469712178737413444e-02,-5.412092164109764264e-02,-3.834029040656639076e-02,-1.681916776712751027e-02,1.066565156348871397e-02,4.372454944442009245e-02,8.073899467510196881e-02,1.178074632482932482e-01,1.478937923385388320e-01,1.620409063437232844e-01,1.639790861534092259e-01
-5.343317902909949096e-02,-5.467228970834649843e-02,-5.527607159464530129e-02,-5.283888834041436389e-02,-4.885747213584772097e-02,-4.471804223171475801e-02,-4.138099835748069999e-02,-3.938333783877292354e-02,-3.894362653242559869e-02,-4.006873183943906319e-02,-4.263090696770432952e-02,-4.641346498466497605e-02,-5.113288443511534997e-02,-5.644624255073007330e-02,-6.195109066717931906e-02,-6.718277242252113091e-02,-7.161261129175466866e-02,-7.464953505005851586e-02,-7.564750160242031396e-02,-7.392144192973637562e-02,-6.877527725801918512e-02,-5.954705981820994365e-02,-4.567943493929745025e-02,-2.683169681954169702e-02,-3.069387140161134245e-03,2.479907855869391969e-02,5.466896534169175814e-02,8.252064985145095288e-02,1.025177638368498373e-01,1.087307563808362909e-01,1.077282090297801559e-01
-4.420933334087617794e-02,-4.524754327224702471e-02,-4.623984745093427662e-02,-4.536121846594847601e-02,-4.336924730943635120e-02,-4.114361534531465331e-02,-3.940000767501215806e-02,-3.860401760484553219e-02,-3.899299907246825403e-02,-4.063023089874205629e-02,-4.345433555319620778e-02,-4.731263756072172366e-02,-5.197918772095364709e-02,-5.716208327973167080e-02,-6.250495620443291545e-02,-6.758658413567857071e-02,-7.192163212522692528e-02,-7.496497140649943658e-02,-7.612196054540534829e-02,-7.476754879741756565e-02,-7.027816407462482429e-02,-6.208245492327717913e-02,-4.974119961785589822e-02,-3.307533514353974691e-02,-1.237508940267694965e-02,1.127132206739290751e-02,3.555649802156238964e-02,5.671725399883680713e-02,7.011074089528687714e-02,7.188476002281543598e-02,6.950229952178821335e-02
-3.679364300154555623e-02,-3.764566647345946038e-02,-3.872830766185503260e-02,-3.869908461592964921e-02,-3.795893182654846987e-02,-3.705991961788038247e-02,-3.650623233582372951e-02,-3.666177448784457837e-02,-3.773666272299365521e-02,-3.980859931835499521e-02,-4.285016859517379317e-02,-4.674964507645064382e-02,-5.132295005400928228e-02,-5.631874871073194733e-02,-6.141982826086188341e-02,-6.624372178165202629e-02,-7.034507610250904930e-02,-7.322198044779720805e-02,-7.432858858492326359e-02,-7.309702972884440930e-02,-6.897303479414704230e-02,-6.147234946451807930e-02,-5.026958315005101291e-02,-3.533776686411577161e-02,-1.716057145257592759e-02,2.982136494923433214e-03,2.275079763667363017e-02,3.880040296557132201e-02,4.756283926034621246e-02,4.668137549509617651e-02,4.366149702647373343e-02
-3.031532222120327663e-02,-3.104430515701871521e-02,-3.214187609765993547e-02,-3.259064940668369298e-02,-3.263048810005442224e-02,-3.261856095982441223e-02,-3.290378245700054105e-02,-3.375496557776437589e-02,-3.533874494752416162e-02,-3.772442608271438236e-02,-4.089677885493043369e-02,-4.476697471538544637e-02,-4.917883973945591514e-02,-5.391120582464596633e-02,-5.867843466729241730e-02,-6.313136177548397954e-02,-6.686075411738552632e-02,-6.940532712867153453e-02,-7.026667222727644990e-02,-6.893431167352956357e-02,-6.492576943079016172e-02,-5.784927196805784294e-02,-4.750029122991350494e-02,-3.400532068212733239e-02,-1.801830389475778116e-02,-9.361312894709283329e-04,1.499563964300116431e-02,2.693781741618551245e-02,3.228005261145380084e-02,2.975797313192336119e-02,2.649136585383725373e-02
