1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.491753602746971774e-02,2.193810951532279008e-01,3.272477572957386838e-01,4.132554724432596638e-01,4.814645916791487346e-01,5.365063696603860066e-01,5.819222071327353474e-01,6.201776649155955612e-01,6.529457226428034833e-01,6.813504000251311421e-01,7.061381199604144232e-01,7.277869127064842125e-01,7.465783808118841014e-01,7.626413893388016563e-01,7.759824426110515372e-01,7.865028612048846623e-01,7.940114949476888562e-01,7.982285651733407317e-01,7.987853775154429847e-01,7.952107768189686787e-01,7.869009607631627379e-01,7.730478794946507026e-01,7.524879305428898713e-01,7.233650267472400142e-01,6.823718811130976558e-01,6.230415452043374103e-01,5.325428042688536978e-01,3.899089459604990204e-01,1.845054361952835065e-01,0.000000000000000000e+00
0.000000000000000000e+00,-4.972554560314543237e-02,-2.874329864750756539e-02,2.986943058840961507e-02,9.890150916358025901e-02,1.667019810413199188e-01,2.293628815080083760e-01,2.860633559866605502e-01,3.370635033905160505e-01,3.829131485688602177e-01,4.241571761331415225e-01,4.612322766668855989e-01,4.944389807029769823e-01,5.239380426320223716e-01,5.497567891595520617e-01,5.717944155145536778e-01,5.898273971265326487e-01,6.035096187435593507e-01,6.123696533554053856e-01,6.157986359482516825e-01,6.130271191575307199e-01,6.030758655625694242e-01,5.846606191229865024e-01,5.559986794271160049e-01,5.144277620065148549e-01,4.557166774210060778e-01,3.732878262849242956e-01,2.597549472088189204e-01,1.197004086222842184e-01,1.669781552267612240e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.523919878818039031e-02,-6.897692829445217777e-02,-5.840714002018010387e-02,-2.549591611100079230e-02,1.841110232452362189e-02,6.635613465904781350e-02,1.146228275000283348e-01,1.613580987930872124e-01,2.056829574807297334e-01,2.471925485004754786e-01,2.856887867572176498e-01,3.210368138984013853e-01,3.530891557238999834e-01,3.816426155221813721e-01,4.064142712105572319e-01,4.270239357520922985e-01,4.429808609446171941e-01,4.536673976155597421e-01,4.583189675800021234e-01,4.559915964300544355e-01,4.455106460198117180e-01,4.253810372765740588e-01,3.936386479819579121e-01,3.476443102197075419e-01,2.840434815457565931e-01,1.999762460138319042e-01,9.856808450817124145e-02,1.713109909715543333e-03,-4.131250268368696910e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.886909191097947192e-02,-5.787415671225430713e-02,-6.769816776082311638e-02,-5.861971487062661579e-02,-3.623006939743815547e-02,-5.865267024923788257e-03,2.863842119563030086e-02,6.478948141484602852e-02,1.010253870515272490e-01,1.363582733274221748e-01,1.701282423792042642e-01,2.018451405794331743e-01,2.310883195298886195e-01,2.574442639063933003e-01,2.804649949061322478e-01,2.996396542275053809e-01,3.143706680469564585e-01,3.239521596250277136e-01,3.275447615091761078e-01,3.241453641627246030e-01,3.125461523272247133e-01,2.912856473483676489e-01,2.586175066472489181e-01,2.126388786434021405e-01,1.520607505352423450e-01,7.876437110139314357e-02,3.362699534168209908e-03,-4.890761170584229101e-02,-4.626924546393920701e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.742721179583634622e-02,-4.100882888155663042e-02,-5.572154017903398204e-02,-5.788609879969251054e-02,-4.904075432474127444e-02,-3.213962689679028539e-02,-9.962252829024737313e-03,1.531907558043650412e-02,4.211939119344538379e-02,6.929586086844963244e-02,9.600009315842195079e-02,1.215608459465674640e-01,1.453999661211051453e-01,1.669734090911112190e-01,1.857304205182114254e-01,2.010831014019483776e-01,2.123826262798219622e-01,2.188975187877170714e-01,2.197933193918828465e-01,2.141129017256095945e-01,2.007651824695961817e-01,1.785467900290627907e-01,1.462806953427706058e-01,1.032978636525082872e-01,5.073858370992896660e-02,-5.782443598835174114e-03,-5.278344684824527733e-02,-6.934046452510969627e-02,-4.160321363568234010e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.058368162332670032e-02,-2.790805253970375654e-02,-4.191297097897131452e-02,-4.846806615336143875e-02,-4.717843155161402513e-02,-3.929090372384559660e-02,-2.647842398420362578e-02,-1.030892404155827648e-02,7.912704785939113708e-03,2.713995771548184319e-02,4.652617409221121436e-02,6.535945087168273937e-02,8.300712531820439444e-02,9.887315785498128340e-02,1.123662638809279773e-01,1.228762111481362385e-01,1.297553662932536822e-01,1.323046467945623306e-01,1.297646225185939972e-01,1.213185506720679263e-01,1.061257736150215403e-01,8.343462265475685979e-02,5.288742243410795435e-02,1.523208171937686685e-02,-2.630478128357341405e-02,-6.411291850522532476e-02,-8.531242302668337607e-02,-7.594263429903780338e-02,-3.562529422925270195e-02,0.000000000000000000e+00
0.000000000000000000e+00,-6.668083633070365224e-03,-1.925412506506858287e-02,-3.133037487854811731e-02,-3.940265805967532731e-02,-4.235814629863364489e-02,-4.045092481507034377e-02,-3.452840972422727139e-02,-2.559261283901302295e-02,-1.460290985574284363e-02,-2.414037765892575009e-03,1.022292124998815631e-02,2.263676938503145566e-02,3.420832491688996502e-02,4.434600311408552764e-02,5.246667785848480037e-02,5.798198623358646192e-02,6.028985803997463644e-02,5.877278979291100658e-02,5.280762495246536792e-02,4.179960998723530885e-02,2.526918274517132162e-02,3.050420810519871573e-03,-2.429681582789615379e-02,-5.473834921898441258e-02,-8.369409263559393630e-02,-1.031974043840359623e-01,-1.029388701192236882e-01,-7.593745200538082329e-02,-3.037420598364413277e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.494684960972006489e-03,-1.401535680040269169e-02,-2.446335258761873216e-02,-3.313012173591138587e-02,-3.874386347056141960e-02,-4.104125052023424591e-02,-4.032654433998779375e-02,-3.716316925489856343e-02,-3.219852936869602167e-02,-2.608175024619272669e-02,-1.943426484374852214e-02,-1.284631060690701911e-02,-6.883167387502014782e-03,-2.093518238701600961e-03,9.843486687788373379e-04,1.820113308889245718e-03,-1.045679327828664268e-04,-5.282131985877071625e-03,-1.414636627500027999e-02,-2.700454415718954795e-02,-4.390250298196052281e-02,-6.437265178652237796e-02,-8.700509532883890507e-02,-1.088362504636413708e-01,-1.247649232339460568e-01,-1.276877278373125812e-01,-1.106736541254588063e-01,-7.256168437612893485e-02,-2.602532391269509610e-02,0.000000000000000000e+00
0.000000000000000000e+00,-3.345909061889943900e-03,-1.111189877460114564e-02,-2.059648391858303479e-02,-2.973330038347403795e-02,-3.730566366918181692e-02,-4.280528220297877273e-02,-4.620293328048950127e-02,-4.775029280314793678e-02,-4.784466625839315507e-02,-4.694905111142210624e-02,-4.555045904065541107e-02,-4.414012989535969628e-02,-4.320500484747111930e-02,-4.322287662071623571e-02,-4.465737499235550301e-02,-4.794866416296114653e-02,-5.349660286669790515e-02,-6.162959474068234467e-02,-7.254960229639563496e-02,-8.623539397466800649e-02,-1.022793792897349618e-01,-1.196289753004737139e-01,-1.362288623823051936e-01,-1.486515363013942159e-01,-1.520183490969351792e-01,-1.408356509874131024e-01,-1.115844831507917800e-01,-6.735382024736291662e-02,-2.235394967763720819e-02,0.000000000000000000e+00
