-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-2.347583286118910262e-01,2.347583286118910262e-01,1.904594946227095853e-01,1.248057334310596206e-01,8.268517571555759893e-02,5.756551815076620809e-02,4.226883485642436711e-02,3.254185237518188861e-02,2.604125666641660466e-02,2.146223604194604992e-02,1.805671325640819183e-02,1.537543292181305608e-02,1.313719574391783614e-02,1.115372894749620813e-02,9.293927195937610325e-03,7.458518689159325879e-03,5.570939388657265672e-03,3.566087886156740772e-03,1.388213260866798335e-03,-1.018096362672716313e-03,-3.712390126267334570e-03,-6.776051732436037985e-03,-1.033774134856036038e-02,-1.463849714664928851e-02,-2.017141303868075566e-02,-2.804715714190966769e-02,-4.101983648244141717e-02,-6.674052385032734624e-02,-1.260536899436861535e-01,-2.468443346316468168e-01,-3.308288239870422198e-01,3.308288239870422198e-01
-1.897913474105661080e-01,1.897913474105661080e-01,2.488815716927092747e-01,2.156869856008757080e-01,1.719733462042773442e-01,1.363858639167618569e-01,1.100654310743844760e-01,9.083099898095384206e-02,7.652956673028249446e-02,6.557476903827227921e-02,5.686764129153814434e-02,4.965211311377586839e-02,4.339068937427437156e-02,3.769000545081640369e-02,3.224428029362029491e-02,2.680873811136515877e-02,2.117319946328824129e-02,1.515318555495307092e-02,8.572122129040586971e-03,1.253058327903381784e-03,-7.007982178858694622e-03,-1.647538076902009888e-02,-2.755695896380978144e-02,-4.096351452424509820e-02,-5.808026392953488659e-02,-8.181041250806397880e-02,-1.184746210972542485e-01,-1.808029501621058466e-01,-2.850677302860311624e-01,-4.106050898333770682e-01,-3.689104589401130951e-01,3.689104589401130951e-01
-1.352681890978193191e-01,1.352681890978193191e-01,2.323816968589748067e-01,2.419881283585669507e-01,2.207102531286313229e-01,1.931365602836010720e-01,1.675743300007293268e-01,1.459432371106307857e-01,1.280606136040492449e-01,1.131998892046943983e-01,1.006021008523158705e-01,8.960069887983963810e-02,7.964149026632452721e-02,7.025610210364557906e-02,6.104630248735521542e-02,5.165645927195348930e-02,4.176479297684866643e-02,3.106144352611790033e-02,1.924076595638941553e-02,5.973330560289219320e-03,-9.120559639810850439e-03,-2.654095015898792764e-02,-4.702577497250908650e-02,-7.181265355687430074e-02,-1.031540550393677674e-01,-1.452993600197085566e-01,-2.056969180381204021e-01,-2.936168300413260490e-01,-4.059675341557713035e-01,-4.827077570925890071e-01,-3.340701283049659631e-01,3.340701283049659631e-01
-9.927673314995012765e-02,9.927673314995012765e-02,2.013668989953474320e-01,2.367870625325740330e-01,2.377600175252208292e-01,2.241724936022050918e-01,2.059406038452497034e-01,1.873651103366096304e-01,1.700183886913135545e-01,1.542611195439977101e-01,1.399416000610387845e-01,1.267164148735143159e-01,1.141738099917457561e-01,1.018946446326004091e-01,8.946136923935549268e-02,7.646965636648681008e-02,6.251496566753127204e-02,4.719211978670288798e-02,3.007143141725787325e-02,1.068297705940041316e-02,-1.153499599365842912e-02,-3.730720602949610942e-02,-6.768155190309041447e-02,-1.043065252461895798e-01,-1.499176298056693890e-01,-2.088497235435472776e-01,-2.864357317051249296e-01,-3.834366749788091222e-01,-4.785887847627634528e-01,-4.964640270756678353e-01,-2.861899947317144144e-01,2.861899947317144144e-01
-7.749328289678743265e-02,7.749328289678743265e-02,1.743327210965934237e-01,2.223018214981031804e-01,2.388327871463637453e-01,2.378893334230843537e-01,2.282889474768079463e-01,2.149500474222484359e-01,2.003784947753071422e-01,1.857046801862263508e-01,1.713180121840049142e-01,1.572070230556391890e-01,1.431562923006167720e-01,1.288359032578382246e-01,1.138615341011081916e-01,9.780849478812914111e-02,8.022937193043219728e-02,6.064126465361037444e-02,3.852257488895572540e-02,1.327776233432800650e-02,-1.579934226821282789e-02,-4.961718093646014932e-02,-8.942017599837361053e-02,-1.370152374656530281e-01,-1.949680196157920764e-01,-2.663011157314316146e-01,-3.521238629489485961e-01,-4.442446647224123080e-01,-5.103257065119747304e-01,-4.772445341833527754e-01,-2.414390326017691601e-01,2.414390326017691601e-01
-6.438156109999593202e-02,6.438156109999593202e-02,1.541617915723822452e-01,2.073212246492314170e-01,2.333948287386803933e-01,2.418347734475551625e-01,2.397252723407859443e-01,2.317156718488057043e-01,2.205920400990407371e-01,2.078888423821571851e-01,1.943377898074075405e-01,1.801835578350378664e-01,1.653680011750440215e-01,1.496576062478806868e-01,1.327026685564815234e-01,1.140852828768164906e-01,9.332670741267866388e-02,6.990026271750539311e-02,4.321157237456318967e-02,1.258558516636770243e-02,-2.278379711045922656e-02,-6.388820067334055608e-02,-1.119992610478698913e-01,-1.687123336205960944e-01,-2.357470800249628073e-01,-3.138205639214312614e-01,-3.993183494954982704e-01,-4.772690110036332256e-01,-5.115256584153564656e-01,-4.408081223083124556e-01,-2.028934697308459323e-01,2.028934697308459323e-01
-5.627825452532653899e-02,5.627825452532653899e-02,1.396361201450749545e-01,1.942463666179156667e-01,2.256817825890247431e-01,2.404354272857523733e-01,2.440411713312122810e-01,2.405647723290354201e-01,2.327214735695708747e-01,2.221670220038778620e-01,2.098068547553560703e-01,1.960284756479943880e-01,1.808853348028784114e-01,1.642054658132430511e-01,1.456774208535535076e-01,1.248858459607889992e-01,1.013454926909343329e-01,7.449897404379154930e-02,4.372236725129226981e-02,8.300235978616159888e-03,-3.258726408046747763e-02,-7.989543247167311957e-02,-1.346899011629589249e-01,-1.979891589665941087e-01,-2.701478367056499019e-01,-3.492319417579210494e-01,-4.275849976635379690e-01,-4.864778363888210277e-01,-4.914125944739853313e-01,-3.964323855169143984e-01,-1.701003163223642756e-01,1.701003163223642756e-01
-5.098860864041211000e-02,5.098860864041211000e-02,1.289335334175586156e-01,1.831154269069541485e-01,2.172021657828535901e-01,2.358833734312880404e-01,2.435093041333746822e-01,2.435422763286774206e-01,2.384586489529097186e-01,2.298775558573575295e-01,2.187393442284422118e-01,2.054953626076945761e-01,1.902466449382721192e-01,1.728632123915049279e-01,1.530501947000399710e-01,1.304064264306749876e-01,1.044427350443765529e-01,7.460531539305192972e-02,4.026946242068907278e-02,7.495762762913450077e-04,-4.470273293477906168e-02,-9.684778867974033756e-02,-1.563291889705011040e-01,-2.232903390497369689e-01,-2.965024490754691877e-01,-3.715916308138991764e-01,-4.381718362982964243e-01,-4.765879372899628486e-01,-4.573513741311084346e-01,-3.495069407718317533e-01,-1.420583663087986170e-01,1.420583663087986170e-01
-4.722130368965146013e-02,4.722130368965146013e-02,1.205284727782845733e-01,1.732874530861233109e-01,2.082908421666602727e-01,2.291582612991121259e-01,2.394064951411177256e-01,2.419658146056576364e-01,2.390327089790619253e-01,2.320944594636996094e-01,2.220525098894476634e-01,2.093491890239876363e-01,1.940998072660893858e-01,1.761818558542333490e-01,1.553167430140136585e-01,1.311097325951960935e-01,1.030915465786200746e-01,7.072901789836250064e-02,3.345054186168722188e-02,-9.341306855191503292e-03,-5.821250028903974388e-02,-1.135946179483613566e-01,-1.755257603881304196e-01,-2.431395129640741004e-01,-3.136834067038216101e-01,-3.809491855597625376e-01,-4.332775756397021505e-01,-4.522860515167320128e-01,-4.150182500911034356e-01,-3.031868904691960576e-01,-1.179640227652305612e-01,1.179640227652305612e-01
